window_id,zone_id,n_valid,n_detected,detection_rate,label,top_type,temperature_c,humidity_pct,wind_speed,wind_from_deg,rain_1h_mm,weather_basis,window_start,prev_rate,prev_label
W-20260703-0730,U02,7,0,0.0,0,,22.3,96,2.1,180.0,0.0,synthetic_climatology,2026-07-03 07:30:00,0.5,1.0
W-20260703-0730,U03,6,0,0.0,0,,22.3,96,2.1,180.0,0.0,synthetic_climatology,2026-07-03 07:30:00,0.0,0.0
W-20260703-1230,U01,7,1,0.14285714285714285,0,구분 어려움,28.8,73,4.8,90.0,0.0,synthetic_climatology,2026-07-03 12:30:00,0.0,0.0
W-20260703-1230,U02,6,0,0.0,0,,28.8,73,4.8,90.0,0.0,synthetic_climatology,2026-07-03 12:30:00,0.0,0.0
W-20260703-1230,U03,6,0,0.0,0,,28.8,73,4.8,90.0,0.0,synthetic_climatology,2026-07-03 12:30:00,0.0,0.0
W-20260703-1830,U01,7,1,0.14285714285714285,0,축산계 추정,25.8,86,2.8,225.0,0.0,synthetic_climatology,2026-07-03 18:30:00,0.14285714285714285,0.0
W-20260703-1830,U02,7,2,0.2857142857142857,0,축산계 추정,25.8,86,2.8,225.0,0.0,synthetic_climatology,2026-07-03 18:30:00,0.0,0.0
W-20260703-1830,U03,6,0,0.0,0,,25.8,86,2.8,225.0,0.0,synthetic_climatology,2026-07-03 18:30:00,0.0,0.0
W-20260703-2200,U01,7,3,0.42857142857142855,0,구분 어려움,22.4,100,1.4,180.0,0.0,synthetic_climatology,2026-07-03 22:00:00,0.14285714285714285,0.0
W-20260703-2200,U02,6,2,0.3333333333333333,0,기타,22.4,100,1.4,180.0,0.0,synthetic_climatology,2026-07-03 22:00:00,0.2857142857142857,0.0
W-20260703-2200,U03,6,1,0.16666666666666666,0,구분 어려움,22.4,100,1.4,180.0,0.0,synthetic_climatology,2026-07-03 22:00:00,0.0,0.0
W-20260704-0730,U01,7,2,0.2857142857142857,0,축산계 추정,21.1,100,1.2,247.5,0.0,synthetic_climatology,2026-07-04 07:30:00,0.42857142857142855,0.0
W-20260704-0730,U02,7,0,0.0,0,,21.1,100,1.2,247.5,0.0,synthetic_climatology,2026-07-04 07:30:00,0.3333333333333333,0.0
W-20260704-0730,U03,6,2,0.3333333333333333,0,구분 어려움,21.1,100,1.2,247.5,0.0,synthetic_climatology,2026-07-04 07:30:00,0.16666666666666666,0.0
W-20260704-1230,U01,7,0,0.0,0,,27.5,78,3.5,135.0,0.0,synthetic_climatology,2026-07-04 12:30:00,0.2857142857142857,0.0
W-20260704-1230,U02,7,0,0.0,0,,27.5,78,3.5,135.0,0.0,synthetic_climatology,2026-07-04 12:30:00,0.0,0.0
W-20260704-1230,U03,6,0,0.0,0,,27.5,78,3.5,135.0,0.0,synthetic_climatology,2026-07-04 12:30:00,0.3333333333333333,0.0
W-20260704-1830,U01,7,1,0.14285714285714285,0,축산계 추정,24.6,85,4.5,247.5,0.0,synthetic_climatology,2026-07-04 18:30:00,0.0,0.0
W-20260704-1830,U02,6,1,0.16666666666666666,0,구분 어려움,24.6,85,4.5,247.5,0.0,synthetic_climatology,2026-07-04 18:30:00,0.0,0.0
W-20260704-1830,U03,6,1,0.16666666666666666,0,축산계 추정,24.6,85,4.5,247.5,0.0,synthetic_climatology,2026-07-04 18:30:00,0.0,0.0
W-20260704-2200,U01,7,1,0.14285714285714285,0,축산계 추정,21.2,100,1.3,90.0,0.0,synthetic_climatology,2026-07-04 22:00:00,0.14285714285714285,0.0
W-20260704-2200,U02,5,2,0.4,0,구분 어려움,21.2,100,1.3,90.0,0.0,synthetic_climatology,2026-07-04 22:00:00,0.16666666666666666,0.0
W-20260704-2200,U03,5,1,0.2,0,구분 어려움,21.2,100,1.3,90.0,0.0,synthetic_climatology,2026-07-04 22:00:00,0.16666666666666666,0.0
W-20260705-0730,U01,7,0,0.0,0,,18.3,100,2.0,247.5,0.0,synthetic_climatology,2026-07-05 07:30:00,0.14285714285714285,0.0
W-20260705-0730,U02,5,2,0.4,0,축산계 추정,18.3,100,2.0,247.5,0.0,synthetic_climatology,2026-07-05 07:30:00,0.4,0.0
W-20260705-0730,U03,5,0,0.0,0,,18.3,100,2.0,247.5,0.0,synthetic_climatology,2026-07-05 07:30:00,0.2,0.0
W-20260705-1230,U01,7,0,0.0,0,,25.8,84,4.5,202.5,0.5,synthetic_climatology,2026-07-05 12:30:00,0.0,0.0
W-20260705-1230,U02,7,1,0.14285714285714285,0,기타,25.8,84,4.5,202.5,0.5,synthetic_climatology,2026-07-05 12:30:00,0.4,0.0
W-20260705-1230,U03,6,1,0.16666666666666666,0,하수계 추정,25.8,84,4.5,202.5,0.5,synthetic_climatology,2026-07-05 12:30:00,0.0,0.0
W-20260705-1830,U01,7,1,0.14285714285714285,0,축산계 추정,24.4,86,2.6,202.5,0.0,synthetic_climatology,2026-07-05 18:30:00,0.0,0.0
W-20260705-1830,U02,7,2,0.2857142857142857,0,축산계 추정,24.4,86,2.6,202.5,0.0,synthetic_climatology,2026-07-05 18:30:00,0.14285714285714285,0.0
W-20260705-1830,U03,6,1,0.16666666666666666,0,축산계 추정,24.4,86,2.6,202.5,0.0,synthetic_climatology,2026-07-05 18:30:00,0.16666666666666666,0.0
W-20260705-2200,U01,7,3,0.42857142857142855,0,하수계 추정,20.2,100,0.6,180.0,1.5,synthetic_climatology,2026-07-05 22:00:00,0.14285714285714285,0.0
W-20260705-2200,U02,5,0,0.0,0,,20.2,100,0.6,180.0,1.5,synthetic_climatology,2026-07-05 22:00:00,0.2857142857142857,0.0
W-20260705-2200,U03,6,0,0.0,0,,20.2,100,0.6,180.0,1.5,synthetic_climatology,2026-07-05 22:00:00,0.16666666666666666,0.0
W-20260706-0730,U01,6,1,0.16666666666666666,0,축산계 추정,17.2,100,0.6,247.5,1.5,synthetic_climatology,2026-07-06 07:30:00,0.42857142857142855,0.0
W-20260706-0730,U02,7,0,0.0,0,,17.2,100,0.6,247.5,1.5,synthetic_climatology,2026-07-06 07:30:00,0.0,0.0
W-20260706-0730,U03,5,1,0.2,0,구분 어려움,17.2,100,0.6,247.5,1.5,synthetic_climatology,2026-07-06 07:30:00,0.0,0.0
W-20260706-1230,U01,6,1,0.16666666666666666,0,구분 어려움,23.4,77,3.8,112.5,0.5,synthetic_climatology,2026-07-06 12:30:00,0.16666666666666666,0.0
W-20260706-1230,U02,6,1,0.16666666666666666,0,하수계 추정,23.4,77,3.8,112.5,0.5,synthetic_climatology,2026-07-06 12:30:00,0.0,0.0
W-20260706-1230,U03,6,2,0.3333333333333333,0,하수계 추정,23.4,77,3.8,112.5,0.5,synthetic_climatology,2026-07-06 12:30:00,0.2,0.0
W-20260706-1830,U01,7,2,0.2857142857142857,0,축산계 추정,21.8,92,1.2,202.5,0.0,synthetic_climatology,2026-07-06 18:30:00,0.16666666666666666,0.0
W-20260706-1830,U02,7,2,0.2857142857142857,0,축산계 추정,21.8,92,1.2,202.5,0.0,synthetic_climatology,2026-07-06 18:30:00,0.16666666666666666,0.0
W-20260706-1830,U03,6,1,0.16666666666666666,0,축산계 추정,21.8,92,1.2,202.5,0.0,synthetic_climatology,2026-07-06 18:30:00,0.3333333333333333,0.0
W-20260706-2200,U01,6,0,0.0,0,,17.9,100,1.3,202.5,1.0,synthetic_climatology,2026-07-06 22:00:00,0.2857142857142857,0.0
W-20260706-2200,U02,7,0,0.0,0,,17.9,100,1.3,202.5,1.0,synthetic_climatology,2026-07-06 22:00:00,0.2857142857142857,0.0
W-20260706-2200,U03,5,0,0.0,0,,17.9,100,1.3,202.5,1.0,synthetic_climatology,2026-07-06 22:00:00,0.16666666666666666,0.0
W-20260707-0730,U01,6,0,0.0,0,,15.0,91,2.3,90.0,0.0,synthetic_climatology,2026-07-07 07:30:00,0.0,0.0
W-20260707-0730,U02,7,0,0.0,0,,15.0,91,2.3,90.0,0.0,synthetic_climatology,2026-07-07 07:30:00,0.0,0.0
W-20260707-0730,U03,6,1,0.16666666666666666,0,하수계 추정,15.0,91,2.3,90.0,0.0,synthetic_climatology,2026-07-07 07:30:00,0.0,0.0
W-20260707-1230,U01,7,0,0.0,0,,21.7,76,4.4,247.5,1.5,synthetic_climatology,2026-07-07 12:30:00,0.0,0.0
W-20260707-1230,U02,6,0,0.0,0,,21.7,76,4.4,247.5,1.5,synthetic_climatology,2026-07-07 12:30:00,0.0,0.0
W-20260707-1230,U03,6,0,0.0,0,,21.7,76,4.4,247.5,1.5,synthetic_climatology,2026-07-07 12:30:00,0.16666666666666666,0.0
W-20260707-1830,U01,7,0,0.0,0,,19.9,83,1.8,157.5,1.0,synthetic_climatology,2026-07-07 18:30:00,0.0,0.0
W-20260707-1830,U02,6,1,0.16666666666666666,0,축산계 추정,19.9,83,1.8,157.5,1.0,synthetic_climatology,2026-07-07 18:30:00,0.0,0.0
W-20260707-1830,U03,5,0,0.0,0,,19.9,83,1.8,157.5,1.0,synthetic_climatology,2026-07-07 18:30:00,0.0,0.0
W-20260707-2200,U01,7,5,0.7142857142857143,1,구분 어려움,17.8,94,1.6,22.5,0.0,synthetic_climatology,2026-07-07 22:00:00,0.0,0.0
W-20260707-2200,U02,6,3,0.5,1,구분 어려움,17.8,94,1.6,22.5,0.0,synthetic_climatology,2026-07-07 22:00:00,0.16666666666666666,0.0
W-20260707-2200,U03,6,2,0.3333333333333333,0,기타,17.8,94,1.6,22.5,0.0,synthetic_climatology,2026-07-07 22:00:00,0.0,0.0
W-20260708-0730,U01,5,0,0.0,0,,13.2,95,4.2,157.5,2.5,synthetic_climatology,2026-07-08 07:30:00,0.7142857142857143,1.0
W-20260708-0730,U02,6,0,0.0,0,,13.2,95,4.2,157.5,2.5,synthetic_climatology,2026-07-08 07:30:00,0.5,1.0
W-20260708-0730,U03,6,0,0.0,0,,13.2,95,4.2,157.5,2.5,synthetic_climatology,2026-07-08 07:30:00,0.3333333333333333,0.0
W-20260708-1230,U01,7,0,0.0,0,,21.8,79,3.0,112.5,0.0,synthetic_climatology,2026-07-08 12:30:00,0.0,0.0
W-20260708-1230,U02,7,0,0.0,0,,21.8,79,3.0,112.5,0.0,synthetic_climatology,2026-07-08 12:30:00,0.0,0.0
W-20260708-1230,U03,5,0,0.0,0,,21.8,79,3.0,112.5,0.0,synthetic_climatology,2026-07-08 12:30:00,0.0,0.0
W-20260708-1830,U01,5,1,0.2,0,구분 어려움,17.9,96,2.0,247.5,1.0,synthetic_climatology,2026-07-08 18:30:00,0.0,0.0
W-20260708-1830,U02,7,0,0.0,0,,17.9,96,2.0,247.5,1.0,synthetic_climatology,2026-07-08 18:30:00,0.0,0.0
W-20260708-1830,U03,6,1,0.16666666666666666,0,기타,17.9,96,2.0,247.5,1.0,synthetic_climatology,2026-07-08 18:30:00,0.0,0.0
W-20260708-2200,U01,6,1,0.16666666666666666,0,하수계 추정,13.9,100,1.0,225.0,0.0,synthetic_climatology,2026-07-08 22:00:00,0.2,0.0
W-20260708-2200,U02,6,2,0.3333333333333333,0,축산계 추정,13.9,100,1.0,225.0,0.0,synthetic_climatology,2026-07-08 22:00:00,0.0,0.0
W-20260708-2200,U03,6,1,0.16666666666666666,0,구분 어려움,13.9,100,1.0,225.0,0.0,synthetic_climatology,2026-07-08 22:00:00,0.16666666666666666,0.0
W-20260709-0730,U01,6,0,0.0,0,,12.3,100,4.0,315.0,2.5,synthetic_climatology,2026-07-09 07:30:00,0.16666666666666666,0.0
W-20260709-0730,U02,7,0,0.0,0,,12.3,100,4.0,315.0,2.5,synthetic_climatology,2026-07-09 07:30:00,0.3333333333333333,0.0
W-20260709-0730,U03,6,0,0.0,0,,12.3,100,4.0,315.0,2.5,synthetic_climatology,2026-07-09 07:30:00,0.16666666666666666,0.0
W-20260709-1230,U01,7,0,0.0,0,,20.8,84,1.8,180.0,0.0,synthetic_climatology,2026-07-09 12:30:00,0.0,0.0
W-20260709-1230,U02,7,0,0.0,0,,20.8,84,1.8,180.0,0.0,synthetic_climatology,2026-07-09 12:30:00,0.0,0.0
W-20260709-1230,U03,5,0,0.0,0,,20.8,84,1.8,180.0,0.0,synthetic_climatology,2026-07-09 12:30:00,0.0,0.0
W-20260709-1830,U01,7,1,0.14285714285714285,0,하수계 추정,17.1,96,1.5,180.0,0.0,synthetic_climatology,2026-07-09 18:30:00,0.0,0.0
W-20260709-1830,U02,7,3,0.42857142857142855,0,하수계 추정,17.1,96,1.5,180.0,0.0,synthetic_climatology,2026-07-09 18:30:00,0.0,0.0
W-20260709-1830,U03,6,0,0.0,0,,17.1,96,1.5,180.0,0.0,synthetic_climatology,2026-07-09 18:30:00,0.0,0.0
W-20260709-2200,U01,6,2,0.3333333333333333,0,축산계 추정,14.9,100,0.8,90.0,0.0,synthetic_climatology,2026-07-09 22:00:00,0.14285714285714285,0.0
W-20260709-2200,U02,7,5,0.7142857142857143,1,축산계 추정,14.9,100,0.8,90.0,0.0,synthetic_climatology,2026-07-09 22:00:00,0.42857142857142855,0.0
W-20260709-2200,U03,6,4,0.6666666666666666,1,축산계 추정,14.9,100,0.8,90.0,0.0,synthetic_climatology,2026-07-09 22:00:00,0.0,0.0
W-20260710-0730,U01,7,0,0.0,0,,14.4,100,1.1,202.5,1.5,synthetic_climatology,2026-07-10 07:30:00,0.3333333333333333,0.0
W-20260710-0730,U02,7,0,0.0,0,,14.4,100,1.1,202.5,1.5,synthetic_climatology,2026-07-10 07:30:00,0.7142857142857143,1.0
W-20260710-0730,U03,6,1,0.16666666666666666,0,하수계 추정,14.4,100,1.1,202.5,1.5,synthetic_climatology,2026-07-10 07:30:00,0.6666666666666666,1.0
W-20260710-1230,U01,7,0,0.0,0,,22.2,85,2.6,247.5,0.0,synthetic_climatology,2026-07-10 12:30:00,0.0,0.0
W-20260710-1230,U02,6,1,0.16666666666666666,0,축산계 추정,22.2,85,2.6,247.5,0.0,synthetic_climatology,2026-07-10 12:30:00,0.0,0.0
W-20260710-1230,U03,6,0,0.0,0,,22.2,85,2.6,247.5,0.0,synthetic_climatology,2026-07-10 12:30:00,0.16666666666666666,0.0
W-20260710-1830,U01,7,0,0.0,0,,17.6,92,5.9,247.5,0.0,synthetic_climatology,2026-07-10 18:30:00,0.0,0.0
W-20260710-1830,U02,7,0,0.0,0,,17.6,92,5.9,247.5,0.0,synthetic_climatology,2026-07-10 18:30:00,0.16666666666666666,0.0
W-20260710-1830,U03,6,0,0.0,0,,17.6,92,5.9,247.5,0.0,synthetic_climatology,2026-07-10 18:30:00,0.0,0.0
W-20260710-2200,U01,6,1,0.16666666666666666,0,하수계 추정,15.2,99,0.4,180.0,0.0,synthetic_climatology,2026-07-10 22:00:00,0.0,0.0
W-20260710-2200,U02,6,1,0.16666666666666666,0,하수계 추정,15.2,99,0.4,180.0,0.0,synthetic_climatology,2026-07-10 22:00:00,0.0,0.0
W-20260710-2200,U03,5,0,0.0,0,,15.2,99,0.4,180.0,0.0,synthetic_climatology,2026-07-10 22:00:00,0.0,0.0
W-20260711-0730,U01,7,2,0.2857142857142857,0,축산계 추정,13.7,100,2.0,45.0,6.5,synthetic_climatology,2026-07-11 07:30:00,0.16666666666666666,0.0
W-20260711-0730,U02,7,2,0.2857142857142857,0,하수계 추정,13.7,100,2.0,45.0,6.5,synthetic_climatology,2026-07-11 07:30:00,0.16666666666666666,0.0
W-20260711-0730,U03,4,1,0.25,0,축산계 추정,13.7,100,2.0,45.0,6.5,synthetic_climatology,2026-07-11 07:30:00,0.0,0.0
W-20260711-1230,U01,5,0,0.0,0,,20.9,94,3.1,247.5,0.0,synthetic_climatology,2026-07-11 12:30:00,0.2857142857142857,0.0
W-20260711-1230,U02,7,0,0.0,0,,20.9,94,3.1,247.5,0.0,synthetic_climatology,2026-07-11 12:30:00,0.2857142857142857,0.0
W-20260711-1230,U03,5,0,0.0,0,,20.9,94,3.1,247.5,0.0,synthetic_climatology,2026-07-11 12:30:00,0.25,0.0
W-20260711-1830,U01,7,0,0.0,0,,19.4,100,2.1,202.5,0.0,synthetic_climatology,2026-07-11 18:30:00,0.0,0.0
W-20260711-1830,U02,7,0,0.0,0,,19.4,100,2.1,202.5,0.0,synthetic_climatology,2026-07-11 18:30:00,0.0,0.0
W-20260711-1830,U03,5,0,0.0,0,,19.4,100,2.1,202.5,0.0,synthetic_climatology,2026-07-11 18:30:00,0.0,0.0
W-20260711-2200,U01,6,0,0.0,0,,15.4,100,1.8,202.5,6.5,synthetic_climatology,2026-07-11 22:00:00,0.0,0.0
W-20260711-2200,U02,7,0,0.0,0,,15.4,100,1.8,202.5,6.5,synthetic_climatology,2026-07-11 22:00:00,0.0,0.0
W-20260711-2200,U03,6,0,0.0,0,,15.4,100,1.8,202.5,6.5,synthetic_climatology,2026-07-11 22:00:00,0.0,0.0
W-20260712-0730,U01,7,2,0.2857142857142857,0,축산계 추정,16.8,100,2.0,247.5,0.0,synthetic_climatology,2026-07-12 07:30:00,0.0,0.0
W-20260712-0730,U02,5,0,0.0,0,,16.8,100,2.0,247.5,0.0,synthetic_climatology,2026-07-12 07:30:00,0.0,0.0
W-20260712-0730,U03,4,1,0.25,0,축산계 추정,16.8,100,2.0,247.5,0.0,synthetic_climatology,2026-07-12 07:30:00,0.0,0.0
W-20260712-1230,U01,6,0,0.0,0,,23.2,85,7.5,45.0,0.0,synthetic_climatology,2026-07-12 12:30:00,0.2857142857142857,0.0
W-20260712-1230,U02,7,0,0.0,0,,23.2,85,7.5,45.0,0.0,synthetic_climatology,2026-07-12 12:30:00,0.0,0.0
W-20260712-1230,U03,6,0,0.0,0,,23.2,85,7.5,45.0,0.0,synthetic_climatology,2026-07-12 12:30:00,0.25,0.0
W-20260712-1830,U01,7,0,0.0,0,,20.6,94,1.9,247.5,0.0,synthetic_climatology,2026-07-12 18:30:00,0.0,0.0
W-20260712-1830,U02,6,1,0.16666666666666666,0,구분 어려움,20.6,94,1.9,247.5,0.0,synthetic_climatology,2026-07-12 18:30:00,0.0,0.0
W-20260712-1830,U03,5,0,0.0,0,,20.6,94,1.9,247.5,0.0,synthetic_climatology,2026-07-12 18:30:00,0.0,0.0
W-20260712-2200,U01,6,2,0.3333333333333333,0,구분 어려움,17.5,100,2.0,247.5,0.0,synthetic_climatology,2026-07-12 22:00:00,0.0,0.0
W-20260712-2200,U02,7,1,0.14285714285714285,0,축산계 추정,17.5,100,2.0,247.5,0.0,synthetic_climatology,2026-07-12 22:00:00,0.16666666666666666,0.0
W-20260712-2200,U03,6,0,0.0,0,,17.5,100,2.0,247.5,0.0,synthetic_climatology,2026-07-12 22:00:00,0.0,0.0
W-20260713-0730,U01,7,2,0.2857142857142857,0,하수계 추정,19.5,100,1.6,292.5,0.0,synthetic_climatology,2026-07-13 07:30:00,0.3333333333333333,0.0
W-20260713-0730,U02,6,1,0.16666666666666666,0,하수계 추정,19.5,100,1.6,292.5,0.0,synthetic_climatology,2026-07-13 07:30:00,0.14285714285714285,0.0
W-20260713-0730,U03,5,2,0.4,0,구분 어려움,19.5,100,1.6,292.5,0.0,synthetic_climatology,2026-07-13 07:30:00,0.0,0.0
W-20260713-1230,U01,7,0,0.0,0,,26.4,74,3.0,225.0,0.0,synthetic_climatology,2026-07-13 12:30:00,0.2857142857142857,0.0
W-20260713-1230,U02,6,0,0.0,0,,26.4,74,3.0,225.0,0.0,synthetic_climatology,2026-07-13 12:30:00,0.16666666666666666,0.0
W-20260713-1230,U03,6,0,0.0,0,,26.4,74,3.0,225.0,0.0,synthetic_climatology,2026-07-13 12:30:00,0.4,0.0
W-20260713-1830,U01,7,1,0.14285714285714285,0,구분 어려움,24.0,92,1.7,202.5,0.0,synthetic_climatology,2026-07-13 18:30:00,0.0,0.0
W-20260713-1830,U02,7,0,0.0,0,,24.0,92,1.7,202.5,0.0,synthetic_climatology,2026-07-13 18:30:00,0.0,0.0
W-20260713-1830,U03,5,0,0.0,0,,24.0,92,1.7,202.5,0.0,synthetic_climatology,2026-07-13 18:30:00,0.0,0.0
W-20260713-2200,U01,7,1,0.14285714285714285,0,구분 어려움,19.0,99,0.3,180.0,0.0,synthetic_climatology,2026-07-13 22:00:00,0.14285714285714285,0.0
W-20260713-2200,U02,6,2,0.3333333333333333,0,구분 어려움,19.0,99,0.3,180.0,0.0,synthetic_climatology,2026-07-13 22:00:00,0.0,0.0
W-20260713-2200,U03,5,0,0.0,0,,19.0,99,0.3,180.0,0.0,synthetic_climatology,2026-07-13 22:00:00,0.0,0.0
W-20260714-0730,U01,7,0,0.0,0,,14.4,93,3.9,157.5,9.0,synthetic_climatology,2026-07-14 07:30:00,0.14285714285714285,0.0
W-20260714-0730,U02,6,0,0.0,0,,14.4,93,3.9,157.5,9.0,synthetic_climatology,2026-07-14 07:30:00,0.3333333333333333,0.0
W-20260714-0730,U03,5,1,0.2,0,하수계 추정,14.4,93,3.9,157.5,9.0,synthetic_climatology,2026-07-14 07:30:00,0.0,0.0
W-20260714-1230,U01,7,0,0.0,0,,22.0,76,1.1,270.0,0.0,synthetic_climatology,2026-07-14 12:30:00,0.0,0.0
W-20260714-1230,U02,5,0,0.0,0,,22.0,76,1.1,270.0,0.0,synthetic_climatology,2026-07-14 12:30:00,0.0,0.0
W-20260714-1230,U03,6,0,0.0,0,,22.0,76,1.1,270.0,0.0,synthetic_climatology,2026-07-14 12:30:00,0.2,0.0
W-20260714-1830,U01,6,0,0.0,0,,19.9,89,2.7,135.0,0.0,synthetic_climatology,2026-07-14 18:30:00,0.0,0.0
W-20260714-1830,U02,7,1,0.14285714285714285,0,축산계 추정,19.9,89,2.7,135.0,0.0,synthetic_climatology,2026-07-14 18:30:00,0.0,0.0
W-20260714-1830,U03,6,0,0.0,0,,19.9,89,2.7,135.0,0.0,synthetic_climatology,2026-07-14 18:30:00,0.0,0.0
W-20260714-2200,U01,6,0,0.0,0,,17.4,100,1.2,337.5,0.0,synthetic_climatology,2026-07-14 22:00:00,0.0,0.0
W-20260714-2200,U02,6,2,0.3333333333333333,0,구분 어려움,17.4,100,1.2,337.5,0.0,synthetic_climatology,2026-07-14 22:00:00,0.14285714285714285,0.0
W-20260714-2200,U03,3,1,0.3333333333333333,0,축산계 추정,17.4,100,1.2,337.5,0.0,synthetic_climatology,2026-07-14 22:00:00,0.0,0.0
W-20260715-0730,U01,7,5,0.7142857142857143,1,하수계 추정,14.0,100,1.9,135.0,0.0,synthetic_climatology,2026-07-15 07:30:00,0.0,0.0
W-20260715-0730,U02,7,2,0.2857142857142857,0,축산계 추정,14.0,100,1.9,135.0,0.0,synthetic_climatology,2026-07-15 07:30:00,0.3333333333333333,0.0
W-20260715-0730,U03,6,3,0.5,1,구분 어려움,14.0,100,1.9,135.0,0.0,synthetic_climatology,2026-07-15 07:30:00,0.3333333333333333,0.0
W-20260715-1230,U01,6,2,0.3333333333333333,0,축산계 추정,22.7,77,2.2,45.0,0.0,synthetic_climatology,2026-07-15 12:30:00,0.7142857142857143,1.0
W-20260715-1230,U02,7,2,0.2857142857142857,0,기타,22.7,77,2.2,45.0,0.0,synthetic_climatology,2026-07-15 12:30:00,0.2857142857142857,0.0
W-20260715-1230,U03,4,1,0.25,0,축산계 추정,22.7,77,2.2,45.0,0.0,synthetic_climatology,2026-07-15 12:30:00,0.5,1.0
W-20260715-1830,U01,6,0,0.0,0,,19.0,87,4.5,225.0,0.0,synthetic_climatology,2026-07-15 18:30:00,0.3333333333333333,0.0
W-20260715-1830,U02,7,0,0.0,0,,19.0,87,4.5,225.0,0.0,synthetic_climatology,2026-07-15 18:30:00,0.2857142857142857,0.0
W-20260715-1830,U03,6,0,0.0,0,,19.0,87,4.5,225.0,0.0,synthetic_climatology,2026-07-15 18:30:00,0.25,0.0
W-20260715-2200,U01,7,0,0.0,0,,15.3,100,0.8,135.0,0.0,synthetic_climatology,2026-07-15 22:00:00,0.0,0.0
W-20260715-2200,U02,7,3,0.42857142857142855,0,하수계 추정,15.3,100,0.8,135.0,0.0,synthetic_climatology,2026-07-15 22:00:00,0.0,0.0
W-20260715-2200,U03,6,3,0.5,1,구분 어려움,15.3,100,0.8,135.0,0.0,synthetic_climatology,2026-07-15 22:00:00,0.0,0.0
W-20260716-0730,U01,7,1,0.14285714285714285,0,기타,12.2,100,1.8,0.0,0.0,synthetic_climatology,2026-07-16 07:30:00,0.0,0.0
W-20260716-0730,U02,7,1,0.14285714285714285,0,구분 어려움,12.2,100,1.8,0.0,0.0,synthetic_climatology,2026-07-16 07:30:00,0.42857142857142855,0.0
W-20260716-0730,U03,5,0,0.0,0,,12.2,100,1.8,0.0,0.0,synthetic_climatology,2026-07-16 07:30:00,0.5,1.0
W-20260716-1230,U01,7,2,0.2857142857142857,0,하수계 추정,19.5,84,2.4,180.0,0.5,synthetic_climatology,2026-07-16 12:30:00,0.14285714285714285,0.0
W-20260716-1230,U02,4,0,0.0,0,,19.5,84,2.4,180.0,0.5,synthetic_climatology,2026-07-16 12:30:00,0.14285714285714285,0.0
W-20260716-1230,U03,5,1,0.2,0,하수계 추정,19.5,84,2.4,180.0,0.5,synthetic_climatology,2026-07-16 12:30:00,0.0,0.0
W-20260716-1830,U01,7,1,0.14285714285714285,0,하수계 추정,16.7,93,4.6,180.0,0.0,synthetic_climatology,2026-07-16 18:30:00,0.2857142857142857,0.0
W-20260716-1830,U02,5,1,0.2,0,하수계 추정,16.7,93,4.6,180.0,0.0,synthetic_climatology,2026-07-16 18:30:00,0.0,0.0
W-20260716-1830,U03,6,0,0.0,0,,16.7,93,4.6,180.0,0.0,synthetic_climatology,2026-07-16 18:30:00,0.2,0.0
W-20260716-2200,U01,6,5,0.8333333333333334,1,축산계 추정,13.4,100,1.4,225.0,0.0,synthetic_climatology,2026-07-16 22:00:00,0.14285714285714285,0.0
W-20260716-2200,U02,7,2,0.2857142857142857,0,기타,13.4,100,1.4,225.0,0.0,synthetic_climatology,2026-07-16 22:00:00,0.2,0.0
W-20260716-2200,U03,5,2,0.4,0,구분 어려움,13.4,100,1.4,225.0,0.0,synthetic_climatology,2026-07-16 22:00:00,0.0,0.0
W-20260717-0730,U01,6,0,0.0,0,,19.4,100,3.6,225.0,0.0,synthetic_climatology,2026-07-17 07:30:00,0.8333333333333334,1.0
W-20260717-0730,U02,6,2,0.3333333333333333,0,구분 어려움,19.4,100,3.6,225.0,0.0,synthetic_climatology,2026-07-17 07:30:00,0.2857142857142857,0.0
W-20260717-0730,U03,6,3,0.5,1,축산계 추정,19.4,100,3.6,225.0,0.0,synthetic_climatology,2026-07-17 07:30:00,0.4,0.0
W-20260717-1230,U01,7,1,0.14285714285714285,0,하수계 추정,26.6,75,4.0,180.0,0.0,synthetic_climatology,2026-07-17 12:30:00,0.0,0.0
W-20260717-1230,U02,6,0,0.0,0,,26.6,75,4.0,180.0,0.0,synthetic_climatology,2026-07-17 12:30:00,0.3333333333333333,0.0
W-20260717-1230,U03,6,0,0.0,0,,26.6,75,4.0,180.0,0.0,synthetic_climatology,2026-07-17 12:30:00,0.5,1.0
W-20260717-1830,U01,7,3,0.42857142857142855,0,기타,23.8,88,3.1,202.5,0.0,synthetic_climatology,2026-07-17 18:30:00,0.14285714285714285,0.0
W-20260717-1830,U02,6,1,0.16666666666666666,0,하수계 추정,23.8,88,3.1,202.5,0.0,synthetic_climatology,2026-07-17 18:30:00,0.0,0.0
W-20260717-1830,U03,6,0,0.0,0,,23.8,88,3.1,202.5,0.0,synthetic_climatology,2026-07-17 18:30:00,0.0,0.0
W-20260717-2200,U01,7,0,0.0,0,,19.6,98,2.8,90.0,0.0,synthetic_climatology,2026-07-17 22:00:00,0.42857142857142855,0.0
W-20260717-2200,U02,7,1,0.14285714285714285,0,축산계 추정,19.6,98,2.8,90.0,0.0,synthetic_climatology,2026-07-17 22:00:00,0.16666666666666666,0.0
